system:index,NDVI,Relative Humidity,Soil Moisture,Temperature_2m,Wind Speed,fire_occurrence,.geo
2263,0.2466214895248413,91.88620175323992,0.5992287858861266,274.82256623786225,1.6697731222804886,220.0,"{""type"":""Point"",""coordinates"":[-111.15499565465993,56.75015072526794]}"
2264,0.19431249797344208,92.19634880569014,0.598235263816245,274.6144704349841,1.688481830623679,385.0,"{""type"":""Point"",""coordinates"":[-110.63899242180428,56.68489395853112]}"
2268,0.13201677799224854,92.01824906339576,0.4962721078126342,273.3601160304721,1.3964558399501508,4525.5,"{""type"":""Point"",""coordinates"":[-114.65056174047943,58.65276501863802]}"
2269,0.16274037957191467,91.5948087558245,0.21198562498599033,274.53343497706993,1.5735582784031739,1505.0,"{""type"":""Point"",""coordinates"":[-111.29486295220204,57.5701429250607]}"
2271,0.14499227702617645,92.25020046029462,0.21723117221576138,272.4785161812077,1.7973900945659378,211.0,"{""type"":""Point"",""coordinates"":[-111.13842616539519,59.790554974921584]}"
2275,0.13768893480300903,91.96452039722082,0.30892574239177756,272.72083681604266,1.708171001015429,1765.6666666666667,"{""type"":""Point"",""coordinates"":[-112.82249200733355,59.736874884374174]}"
2278,0.23596347868442535,91.52627000733348,0.39534154958515505,274.301570399505,1.574231726333544,2374.0,"{""type"":""Point"",""coordinates"":[-117.88612328722033,58.47206811140818]}"
2279,0.16751347482204437,92.458245622102,0.41491954024846955,271.5756975355514,1.749949288511804,1048.5,"{""type"":""Point"",""coordinates"":[-114.491398105637,59.437915001118874]}"
2286,0.1393708884716034,91.70772053164815,0.5252294041004093,273.33124192092134,1.5103314660040228,1129.0,"{""type"":""Point"",""coordinates"":[-113.38192760909922,58.99510079859694]}"
2290,0.20692333579063416,91.83154564009489,0.3337588662052508,275.90547932962915,1.9435491353162042,668.0,"{""type"":""Point"",""coordinates"":[-113.94671958014476,49.11842003710776]}"
2301,0.22916635870933533,91.48350494355388,0.42934148752185436,276.7963205122381,1.9833908566851812,1471.0,"{""type"":""Point"",""coordinates"":[-117.57597194272998,55.52101739107066]}"
2305,0.24617138504981995,91.94608357038238,0.5800481903891176,272.9572922469119,1.5446001753698024,2202.0,"{""type"":""Point"",""coordinates"":[-118.57738697240268,59.28266611303462]}"
2307,0.15215536952018738,92.1063469108401,0.3213353450757063,276.0270827688173,1.8767638420488424,659.0,"{""type"":""Point"",""coordinates"":[-116.34348069286922,55.91421278201583]}"
2328,0.21106046438217163,91.53888412851941,0.30860932368761435,274.5029228222899,1.5644711175468653,2715.3333333333335,"{""type"":""Point"",""coordinates"":[-117.72461594722533,58.402901847301905]}"
2334,0.15690922737121582,91.43015737058411,0.6340116224217929,276.6997643447821,1.4891815787246057,157.0,"{""type"":""Point"",""coordinates"":[-115.73659741627955,52.95170060940379]}"
2337,0.15303489565849304,91.50487785593484,0.5211665037485066,273.7110474545229,1.5107609876075918,634.3333333333334,"{""type"":""Point"",""coordinates"":[-119.77338624974324,59.0996885077185]}"
2343,0.21935375034809113,91.99745023409038,0.5077799008990147,273.1534495567013,1.5415240293749086,942.0,"{""type"":""Point"",""coordinates"":[-116.79817145310525,59.546219323422065]}"
2347,0.1873694509267807,92.01425481305274,0.34086409466617873,275.6642715319602,1.7049876584708006,718.5,"{""type"":""Point"",""coordinates"":[-116.44560734420504,54.47102995889348]}"
2353,0.20110934972763062,91.85105962809472,0.22074167841830916,272.67078744708607,1.7059765550916548,284.0,"{""type"":""Point"",""coordinates"":[-112.0653733198455,59.736771889342634]}"
2360,0.19242002069950104,91.93643752895103,0.33789766990150494,275.9055976967438,1.781095152730225,220.0,"{""type"":""Point"",""coordinates"":[-116.40200580381207,54.860656589147794]}"
2372,0.1884569227695465,91.88113491855601,0.19957901260594701,272.6411581406206,1.722400562279778,363.3333333333333,"{""type"":""Point"",""coordinates"":[-112.48689285982759,59.69807939678752]}"
2374,0.18223389983177185,91.59226446411034,0.6173302465772971,276.23236970007684,1.5505796035139663,193.0,"{""type"":""Point"",""coordinates"":[-115.926186996519,53.41552238709963]}"
2419,0.06112604960799217,92.26938594399978,0.529550354720321,272.6440978936066,1.670647290195322,22250.0,"{""type"":""Point"",""coordinates"":[-114.34314947425672,59.62486767095711]}"
2431,0.20561569929122925,91.49512245951702,0.5099120880374833,274.91407161938173,1.624304573867857,729.0,"{""type"":""Point"",""coordinates"":[-113.99287655249904,57.91368836200049]}"
2451,0.2142244279384613,92.71991218388013,0.33004311034660355,276.19140515366513,2.4757542818191696,788.0,"{""type"":""Point"",""coordinates"":[-115.64237566996195,55.64699298392893]}"
2469,0.1869497299194336,92.05519115524328,0.4534008051239807,272.85596503892066,1.7190421144182464,90.0,"{""type"":""Point"",""coordinates"":[-112.8782112897189,59.3918995238032]}"
2510,0.1791258156299591,92.6826464585814,0.5242972518031729,271.89636718004033,1.6071274568969034,246.66666666666666,"{""type"":""Point"",""coordinates"":[-117.28914970458558,59.97926066182191]}"
2511,0.13414055109024048,92.2107759447623,0.3328208821229627,274.2064478427455,1.9350544217579946,7163.0,"{""type"":""Point"",""coordinates"":[-114.09222602840792,49.16160888976233]}"
2512,0.2884225845336914,91.69472205171229,0.34463116807370126,275.85312120851853,1.696968211826331,532.0,"{""type"":""Point"",""coordinates"":[-117.29275279881654,56.634368644217815]}"
2517,0.17461757361888885,91.87256246789147,0.1973340272331271,272.62524441139277,1.7175921258390776,822.0,"{""type"":""Point"",""coordinates"":[-112.41930112610697,59.693211751405066]}"
2518,0.1490895301103592,91.7795086349579,0.536488417940622,273.3885014080773,1.6032600533200647,4562.0,"{""type"":""Point"",""coordinates"":[-113.15108824588496,58.972607698639486]}"
2520,0.11463717371225357,92.26521474301266,0.6049924040272008,272.5754760047137,1.7653224580886286,613.0,"{""type"":""Point"",""coordinates"":[-118.87847406753764,59.54048135508321]}"
2527,0.102870874106884,92.6740405992003,0.22146594415084545,271.9214627360595,1.8534260688870479,131.0,"{""type"":""Point"",""coordinates"":[-110.27020290338066,59.90157532320832]}"
2534,0.14880859851837158,92.03151739341862,0.29336589094705057,272.7992208595968,1.7027351936380741,692.0,"{""type"":""Point"",""coordinates"":[-113.2130678888305,59.498438437870675]}"
2544,0.18072210252285004,92.06837696119875,0.1920575868473825,273.9978530771819,1.4150816289987662,204.0,"{""type"":""Point"",""coordinates"":[-114.6649753471809,58.385346207116896]}"
2557,0.14555107057094574,91.8995475312394,0.3397015238327582,276.43524309296424,1.8627690635458627,1236.0,"{""type"":""Point"",""coordinates"":[-116.06235455239268,54.98001820142253]}"
2564,0.29938754439353943,91.64619901464124,0.32404194531913916,276.5412448780704,1.6954954799558288,733.0,"{""type"":""Point"",""coordinates"":[-115.53538827609322,53.387954022557516]}"
2565,0.11710231006145477,92.64473060256444,0.6321121603369708,271.95134958376815,1.7109652369374115,1338.0,"{""type"":""Point"",""coordinates"":[-114.64884353355721,59.11960670760722]}"
2577,0.15444564819335938,91.40490643200623,0.4917704556569422,274.69316712456276,1.5166324887733966,4088.0,"{""type"":""Point"",""coordinates"":[-119.651957308203,58.56070688397586]}"
2585,0.15813106298446655,91.97696726369746,0.19860089779575024,273.21955194919843,1.532952540198377,367.25,"{""type"":""Point"",""coordinates"":[-113.61326914491534,59.224012036815914]}"
2592,0.27306950092315674,92.11716714210279,0.34817063567103,274.5973610010935,1.689727428987489,221.5,"{""type"":""Point"",""coordinates"":[-119.71687951759459,54.48785278250604]}"
2603,0.17210769653320312,92.29815879570877,0.33087739773687486,274.28045261853157,1.7110507197737825,1702.0,"{""type"":""Point"",""coordinates"":[-113.55234411394342,57.05073288921155]}"
2621,0.21234525740146637,91.75052226111636,0.27138405287495365,273.99571674530716,1.4514340174224254,414.3333333333333,"{""type"":""Point"",""coordinates"":[-116.01784943813355,58.497022229172124]}"
2650,0.24709053337574005,91.92791707063513,0.41618449313406786,276.5704929880428,1.633728868037644,510.0,"{""type"":""Point"",""coordinates"":[-116.69044614194542,54.65124900612064]}"
2653,0.17454524338245392,91.94124428536242,0.1989355716960007,272.6607964303069,1.6915774764768101,1118.0,"{""type"":""Point"",""coordinates"":[-111.7701718456371,59.75717824938521]}"
2659,0.23193161189556122,92.31951702003731,0.3413150435953492,275.7928032407065,1.922066751428797,2328.0,"{""type"":""Point"",""coordinates"":[-114.37093701734628,55.677959345271276]}"
2662,0.1807090938091278,92.18544831056067,0.6088283147513187,275.97127595668644,1.8973659462006087,1394.0,"{""type"":""Point"",""coordinates"":[-114.33097600944822,55.77971074551054]}"
2670,0.13763026893138885,91.6277086147733,0.5464578652835229,274.8602709187764,1.595869654723983,1010.0,"{""type"":""Point"",""coordinates"":[-114.79405823248541,57.67679860686975]}"
2679,0.22474344074726105,91.47487399192102,0.40046657634789373,274.85554599920397,1.5745986840170667,200.0,"{""type"":""Point"",""coordinates"":[-114.19808389685768,57.95989168823179]}"
2693,0.21665611863136292,91.55634421471686,0.41593701197883787,276.38986845135594,2.279755522463061,268.0,"{""type"":""Point"",""coordinates"":[-116.85021120089239,55.61165992090213]}"
2702,0.25430065393447876,91.98471812263409,0.47407831895403546,275.15470252947495,1.7747515436702217,12942.5,"{""type"":""Point"",""coordinates"":[-110.7474639082453,56.21986091543576]}"
2705,0.13150399923324585,91.87583104701133,0.3011695631070763,272.6248579267635,1.7054879423013243,168.0,"{""type"":""Point"",""coordinates"":[-112.79451202791566,59.931205506691896]}"
2712,0.20118744671344757,92.29967565424776,0.6220017497073416,274.9302715389311,1.86264984584681,1149.0,"{""type"":""Point"",""coordinates"":[-112.10519532314544,55.45960220720196]}"
2723,0.24676579236984253,91.81571061011243,0.3306875211863469,275.62022658616803,1.8498262125225335,246.0,"{""type"":""Point"",""coordinates"":[-116.71529337149022,56.31855772887486]}"
2728,0.24470846354961395,92.17473188094571,0.3451286907687819,274.0924976134803,1.7449713497528558,1347.0,"{""type"":""Point"",""coordinates"":[-119.29156852772599,56.849460591994884]}"
2729,0.24103550612926483,91.74847204043148,0.4105091006944637,276.6703797047494,2.1011069634958894,54.0,"{""type"":""Point"",""coordinates"":[-116.37961222418268,55.44187746644391]}"
2735,0.1766587644815445,91.82572734404614,0.5567711611893207,273.3616406061218,1.6624529861146553,989.1428571428571,"{""type"":""Point"",""coordinates"":[-112.92387420946734,59.09862674337999]}"
2750,0.2332981824874878,91.9579640490509,0.3416253599810396,275.1124432760778,1.7826488947531616,2661.0,"{""type"":""Point"",""coordinates"":[-110.83397198796378,56.200413166562946]}"
2764,0.14346067607402802,92.02123230344714,0.3399818747397615,275.6539550844863,1.7093579200427633,983.5,"{""type"":""Point"",""coordinates"":[-116.4472111287733,54.40200956584141]}"
2771,0.22812987864017487,92.28290376966463,0.3944191006937507,275.650272573723,1.8781465530902204,770.0,"{""type"":""Point"",""coordinates"":[-114.07942397594573,55.67576869671206]}"
2773,0.19537627696990967,91.77140711500023,0.2682732347414821,274.00143252938386,1.473373984794928,506.0,"{""type"":""Point"",""coordinates"":[-116.2186115243623,58.52974032891119]}"
2778,0.10137755423784256,91.43267962397243,0.3008878582419265,274.4014504609732,1.6336768392758603,2463.0,"{""type"":""Point"",""coordinates"":[-118.54709457280983,58.31599416222634]}"
2781,0.2451300323009491,91.73635300362864,0.3245527397617255,276.6819269809265,1.7395269852980926,101.0,"{""type"":""Point"",""coordinates"":[-115.53854623434661,53.484886098429435]}"
2793,0.19614648818969727,91.77566932483444,0.3309770836095707,276.7606510275967,1.850587021554719,1545.0,"{""type"":""Point"",""coordinates"":[-116.07425043956077,55.09905740766669]}"
2800,0.21596524119377136,91.60815714324892,0.21353847425494954,274.7502736013042,1.5595900951435202,1469.0,"{""type"":""Point"",""coordinates"":[-111.44819881904279,57.62571941259321]}"
2803,0.16431701183319092,91.28376159166751,0.5467733788450685,274.9279932987214,1.6401705916527503,550.0,"{""type"":""Point"",""coordinates"":[-119.9851800256947,58.20743303332527]}"
2811,0.15739405155181885,92.23250405430524,0.3719372462070245,273.80878104351336,1.7149987568645384,607.0,"{""type"":""Point"",""coordinates"":[-112.5583674587629,57.25222235363335]}"
2816,0.20013035833835602,92.25807742486417,0.3494760445114819,273.8713576613951,1.7505547979724074,102.0,"{""type"":""Point"",""coordinates"":[-113.11938385655966,57.2098567946001]}"
2817,0.120716892182827,92.07925436480356,0.20060449764182925,272.647629542261,1.7315532620802054,119.5,"{""type"":""Point"",""coordinates"":[-112.08812147467489,59.98837600199642]}"
2823,0.22428347170352936,91.96740874229897,0.5818537661100732,272.90044811881,1.556166276833458,604.0,"{""type"":""Point"",""coordinates"":[-118.66840119080139,59.28427511867831]}"
2831,0.20792706310749054,91.69418694112235,0.5433369349512,274.002532551834,1.5143265129491996,1917.0,"{""type"":""Point"",""coordinates"":[-113.1190741202632,58.4549909705133]}"
2833,0.1765374392271042,91.66344108338083,0.27056240180141433,274.32206868735045,1.6794088447841198,641.3333333333334,"{""type"":""Point"",""coordinates"":[-110.60246128466987,57.74292525831969]}"
2840,0.22412486374378204,91.5548677751397,0.5485286719688574,274.9234934404199,1.6310245819372626,1293.0,"{""type"":""Point"",""coordinates"":[-114.25630602008083,57.76169927404402]}"
2843,0.1739584505558014,91.82524625381186,0.571316276753574,273.0636895755844,1.5596737620480914,2936.0,"{""type"":""Point"",""coordinates"":[-119.50216507676585,59.26667505916751]}"
2848,0.22776179015636444,92.18956961539646,0.5960983010880586,275.97304969068307,1.9040201410849453,871.6666666666666,"{""type"":""Point"",""coordinates"":[-114.18457120914655,55.75732304372846]}"
2853,0.1441822201013565,91.7587561027488,0.19722182370282557,274.23251061688745,1.7853433928062685,7004.0,"{""type"":""Point"",""coordinates"":[-110.92745740168724,58.149481957461525]}"
2859,0.17828892171382904,92.17703281730478,0.6127914773538379,276.04470869736446,1.8881766565700377,707.0,"{""type"":""Point"",""coordinates"":[-114.60299322468975,55.77457620498362]}"
2863,0.21516892313957214,91.90281263768728,0.6008725876691092,274.6605973740477,1.6948062904989645,2426.0,"{""type"":""Point"",""coordinates"":[-111.10840331364318,56.81159648866477]}"
2868,0.2046964168548584,92.12572176304914,0.34098394014939426,276.0281453536665,1.6848799617468277,316.0,"{""type"":""Point"",""coordinates"":[-115.76485162677459,54.28006037677729]}"
2886,0.22278264164924622,92.15817297538467,0.6106570194951648,275.00859545998213,1.8014663213142403,467.0,"{""type"":""Point"",""coordinates"":[-110.25572907359079,56.279282084116225]}"
2891,0.23521378636360168,92.49301827456371,0.6026788120834338,274.9996412934604,1.8274673305050289,126.0,"{""type"":""Point"",""coordinates"":[-114.07559487916701,56.4035304494907]}"
2899,0.21415665745735168,92.31951702003731,0.3413150435953492,275.7928032407065,1.922066751428797,42191.0,"{""type"":""Point"",""coordinates"":[-114.39887230398554,55.68102336377406]}"
2903,0.2879791557788849,91.28680502803999,0.4080527411645089,276.8445901680005,2.284570419358649,1235.0,"{""type"":""Point"",""coordinates"":[-117.12250658947683,55.4277350667658]}"
2906,0.17906494438648224,91.54595361262797,0.21183449093374562,274.5395867469376,1.5935216744792038,509.0,"{""type"":""Point"",""coordinates"":[-111.15558369538877,57.59737439846871]}"
2909,0.21250437200069427,91.73338850216471,0.1920857766644203,273.68178003984934,1.5113648694576154,750.0,"{""type"":""Point"",""coordinates"":[-113.53079397571304,58.65384925529617]}"
2922,0.24412676692008972,92.41765412375149,0.48751472847314065,275.18830908517685,1.820983329186665,3079.0,"{""type"":""Point"",""coordinates"":[-114.37900752535259,56.30505795462595]}"
2926,0.20178252458572388,92.96864889991916,0.2207422884975782,272.5733476651356,2.4496010379951727,159.0,"{""type"":""Point"",""coordinates"":[-110.34124877845152,59.3435977315641]}"
2928,0.17878642678260803,91.38489818635189,0.636548451970638,276.15769538917016,1.498130107924412,346.0,"{""type"":""Point"",""coordinates"":[-116.20249626471735,53.29188844713857]}"
2938,0.16010022163391113,92.00628694809038,0.31505595127345376,275.98004944021784,1.9880729388616647,607.5,"{""type"":""Point"",""coordinates"":[-116.68364631746618,55.8569860586141]}"
2940,0.1891343891620636,89.3600745532752,0.256926369251864,279.39044117753053,2.1995397092616105,580.0,"{""type"":""Point"",""coordinates"":[-112.33557100400166,50.30166525725806]}"
2941,0.24270085990428925,91.71564511824923,0.44203650883165085,276.68095497043095,1.9541522056302165,269.0,"{""type"":""Point"",""coordinates"":[-117.39757388180425,55.096633588298275]}"
2948,0.12366475909948349,92.06562291853017,0.3543215205827707,272.6778727081853,1.6975623623868572,3252.8,"{""type"":""Point"",""coordinates"":[-113.90575058759367,59.79400270444837]}"
2949,0.13496439158916473,92.27831303625547,0.6254995267550116,273.62377252180295,1.7558767570753384,2305.0,"{""type"":""Point"",""coordinates"":[-110.67312006722653,57.09414971282051]}"
2958,0.20572185516357422,92.43316353788062,0.4822705828529537,275.33599846414916,1.8345486625975662,484.0,"{""type"":""Point"",""coordinates"":[-111.27098498609175,55.1370673350149]}"
2963,0.19709010422229767,92.1475480661801,0.346550226871743,274.69894199454535,1.9413564506154644,9094.0,"{""type"":""Point"",""coordinates"":[-115.71522559394266,54.9165937416328]}"
2964,0.20312124490737915,91.59977064328183,0.4045503173972717,274.3144037744228,1.5526033578013105,539.0,"{""type"":""Point"",""coordinates"":[-119.08997803356064,58.59547782524093]}"
2971,0.2840672433376312,92.0581590593879,0.34212964260793066,276.32789389979075,1.71446528645131,1613.0,"{""type"":""Point"",""coordinates"":[-115.95661646974087,53.83657962272952]}"
2982,0.2323446124792099,92.12890756004059,0.6195373032820873,273.90885584960796,1.8011781508455689,1086.0,"{""type"":""Point"",""coordinates"":[-110.44844371126695,57.39311216342543]}"
2993,0.24270756542682648,91.52627000733348,0.39534154958515505,274.301570399505,1.574231726333544,1566.0,"{""type"":""Point"",""coordinates"":[-117.94395504895134,58.50744469982333]}"
2996,0.16960643231868744,91.03812140029824,0.2795097011176254,277.03598444457816,2.9652944958622935,893.0,"{""type"":""Point"",""coordinates"":[-111.32138224323317,51.968635316741675]}"
3014,0.22104711830615997,92.075640458005,0.3178520223762975,275.912320975912,1.9357745948466676,482.0,"{""type"":""Point"",""coordinates"":[-116.570655473634,55.93553947711887]}"
3022,0.2226400226354599,92.2497203900272,0.32916701726858755,275.4820419708465,1.8882548886660697,858.0,"{""type"":""Point"",""coordinates"":[-113.54848575609327,55.71058556258106]}"
3044,0.2623540759086609,92.6512307970318,0.6139427288577239,272.97328666528284,1.8516667406554213,1358.5,"{""type"":""Point"",""coordinates"":[-112.8319753819623,57.78573088523548]}"
3049,0.1882743090391159,92.01309996558929,0.323813964752672,274.9586390991242,1.8222636990407386,451.0,"{""type"":""Point"",""coordinates"":[-118.39985589861257,56.56366979393736]}"
3056,0.09165085852146149,92.53253001461134,0.22281987178098964,272.6025391529912,1.8262642271577147,744.0,"{""type"":""Point"",""coordinates"":[-110.69112253252219,59.40023599157605]}"
3057,0.23160386085510254,92.10662109213807,0.3453734610735181,273.62942463792194,1.4859152266182107,826.0,"{""type"":""Point"",""coordinates"":[-118.8133989957164,54.00934398061325]}"
3058,0.16529305279254913,91.86813839405123,0.33945534452424625,276.33733241150685,1.8289100219130539,9787.0,"{""type"":""Point"",""coordinates"":[-115.87885930007003,55.07547481247796]}"
3070,0.20899590849876404,92.27134768756852,0.35269821103143956,273.237569124703,1.5783885773006485,1556.0,"{""type"":""Point"",""coordinates"":[-116.67367892285662,52.818898284569194]}"
3073,0.07625434547662735,92.56350927085619,0.5985643693054142,272.11106825552696,1.7213360068023982,1289.0,"{""type"":""Point"",""coordinates"":[-118.20982622792305,59.88202033323561]}"
3074,0.2162906527519226,91.77140711500023,0.2682732347414821,274.00143252938386,1.473373984794928,506.0,"{""type"":""Point"",""coordinates"":[-116.20674174455769,58.52990130473139]}"
3077,0.06703536957502365,92.24719810273707,0.3323199103321771,274.8621877028645,1.8051430449500034,2420.0,"{""type"":""Point"",""coordinates"":[-113.90957119749747,49.03939436506891]}"
3103,0.21690009534358978,92.45318505366808,0.6187695626530029,275.1899089416523,1.8172564526939377,2340.0,"{""type"":""Point"",""coordinates"":[-114.24760339652374,56.34657763124868]}"
3124,0.11457762122154236,91.98411780507124,0.19772373772453847,272.6579304408098,1.7136823126071945,953.0,"{""type"":""Point"",""coordinates"":[-112.18786902658216,59.997208363298554]}"
3136,0.14947935938835144,92.47806723322226,0.35644421862951525,273.399581059787,1.8098652229592629,783.0,"{""type"":""Point"",""coordinates"":[-113.46397588652765,57.346383283865414]}"
3143,0.2131664752960205,92.23311334097158,0.6056232433613684,273.050937926407,1.7545494333646185,157.0,"{""type"":""Point"",""coordinates"":[-119.10372590107782,59.51911697625726]}"
3146,0.10769850015640259,92.0456327053027,0.4223073487883004,272.82553660795537,1.7179961565159942,650.5,"{""type"":""Point"",""coordinates"":[-112.35095117405527,59.40920480260614]}"
3150,0.2539616823196411,91.53727069128102,0.3192687020229338,276.6017780670143,2.1531600824175037,393.0,"{""type"":""Point"",""coordinates"":[-116.65026290167498,55.200934706622334]}"
3166,0.18943122029304504,91.2988945924849,0.5468663195743299,274.89489087365416,1.6791873710928438,2453.0,"{""type"":""Point"",""coordinates"":[-119.75685558203162,58.20630548106603]}"
3167,0.2968492805957794,92.1299413269406,0.34076229522913476,275.5897286582752,1.639935736761238,977.0,"{""type"":""Point"",""coordinates"":[-116.26260726840604,54.05285107009862]}"
3175,0.20217680931091309,89.032997742147,0.26829062505220613,278.9813149873385,2.908669299749425,3155.0,"{""type"":""Point"",""coordinates"":[-110.16947466607324,50.51430978905085]}"
3177,0.15807664394378662,91.8833635385005,0.5554856957673935,273.37425114318984,1.7145705105497557,1358.0,"{""type"":""Point"",""coordinates"":[-111.96269530417251,59.14452678755313]}"
3188,0.27977827191352844,92.03635649037919,0.43657702823381045,275.02525908296553,1.8103322779105346,528.0,"{""type"":""Point"",""coordinates"":[-110.024399714742,55.946095375282916]}"
3190,0.27830901741981506,91.94608357038238,0.5800481903891176,272.9572922469119,1.5446001753698024,376.0,"{""type"":""Point"",""coordinates"":[-118.58504930570412,59.268413351684366]}"
3208,0.22502782940864563,91.76357800517387,0.5977302590235737,275.2957670306737,1.7050989212440613,3525.0,"{""type"":""Point"",""coordinates"":[-111.18797020398921,56.58223463162761]}"
3216,0.2733476161956787,91.65749778049455,0.3145027105481529,275.91704244016717,2.0782529270311185,374.0,"{""type"":""Point"",""coordinates"":[-119.05647475945405,55.67788615214034]}"
3225,0.1973768025636673,92.29967565424776,0.6220017497073416,274.9302715389311,1.86264984584681,1420.0,"{""type"":""Point"",""coordinates"":[-112.08795889217508,55.465432737322615]}"
3232,0.25289586186408997,91.49512245951702,0.5099120880374833,274.91407161938173,1.624304573867857,823.0,"{""type"":""Point"",""coordinates"":[-113.99053035227563,57.86647844028059]}"
3240,0.16618236899375916,91.91789438204823,0.44855288556668016,272.7824335062466,1.7021585867500666,861.0,"{""type"":""Point"",""coordinates"":[-111.89412485626204,59.606774614841385]}"
3244,0.2042129635810852,92.54549939142575,0.3468655957184486,274.9488791829071,1.8519596816485997,1487.0,"{""type"":""Point"",""coordinates"":[-114.27009594319158,56.37429088923]}"
3247,0.2357366383075714,92.08987449722626,0.2887323454749544,276.4000681992795,2.9895956504707657,537.0,"{""type"":""Point"",""coordinates"":[-112.19351327515281,53.278669791165754]}"
3267,0.19003941118717194,92.65746348606865,0.24740093192000173,271.69094959275793,1.6471997624662826,376.0,"{""type"":""Point"",""coordinates"":[-115.63382327366222,51.79812088873244]}"
3280,0.24500754475593567,92.22373436266199,0.6123364515271112,274.25289136388847,1.745639865881193,2702.0,"{""type"":""Point"",""coordinates"":[-110.28176758474598,56.76386648855732]}"
3290,0.16262412071228027,92.6531986206235,0.6403890794830679,271.5993252882673,1.801484608250947,460.5,"{""type"":""Point"",""coordinates"":[-115.26592546610418,59.40702909352393]}"
3292,0.21969860792160034,91.73119311754796,0.3783655028718497,275.50482293071985,1.7163667383831056,290.0,"{""type"":""Point"",""coordinates"":[-119.65516782110407,56.348265327447386]}"
3293,0.215532585978508,91.63753337335572,0.30903635652356787,274.48887951581946,1.5587326806510393,14233.0,"{""type"":""Point"",""coordinates"":[-117.46247087895175,58.35046378675027]}"
3294,0.13149380683898926,92.35707842336686,0.2133421372959447,272.43991434997423,1.916857341166197,2098.0,"{""type"":""Point"",""coordinates"":[-110.76078736067488,59.705538398779886]}"
3295,0.12832872569561005,92.2307380440329,0.19580351827357523,273.57845701117174,2.3642744180959703,722.0,"{""type"":""Point"",""coordinates"":[-110.86055508510032,58.93687337094835]}"
3302,0.16259905695915222,91.80167273575718,0.41227211663777436,276.74452102562043,2.044811369706999,289.0,"{""type"":""Point"",""coordinates"":[-116.3269859884329,55.398037191597254]}"
3303,0.21961070597171783,91.69766631024609,0.31613450029521056,274.3985853428156,1.6259210601674627,516.3333333333334,"{""type"":""Point"",""coordinates"":[-111.47972412419682,58.064227428286166]}"
3334,0.2853606641292572,91.5814317393698,0.42100792877139054,276.7700860239043,1.7608406367409126,318.0,"{""type"":""Point"",""coordinates"":[-117.3084242664052,54.7793855654411]}"
3351,0.23458628356456757,92.64199589580463,0.3526816813808307,274.9556071192411,2.012796578267938,434.0,"{""type"":""Point"",""coordinates"":[-114.47251574131293,55.54610619170309]}"
3363,0.21685472130775452,91.88624010086508,0.38500386036753287,273.07598195314563,1.7009520456174505,805.0,"{""type"":""Point"",""coordinates"":[-111.66171432617911,59.2576484510246]}"
3365,0.18957321345806122,91.62689603516417,0.32124914092200724,275.00170778287765,1.768734530008591,1000.0,"{""type"":""Point"",""coordinates"":[-118.25100211345213,57.204050677851875]}"
3375,0.10831283777952194,92.18155941310684,0.21189099626903174,272.5465075950769,1.87383319089051,1207.5,"{""type"":""Point"",""coordinates"":[-110.95820400140103,59.74473863215365]}"
3381,0.10897105187177658,92.072978684766,0.6162419480240532,274.03775548943776,1.7837039386474467,126.0,"{""type"":""Point"",""coordinates"":[-110.6217660137286,57.42743918651762]}"
3388,0.29881173372268677,92.08240260878715,0.38648396443238103,275.1310766846954,1.643260769243769,400.0,"{""type"":""Point"",""coordinates"":[-119.11427601231901,56.52891876500112]}"
3398,0.22115792334079742,92.12922735162422,0.6035461374139296,274.7520162224307,1.6739620186337796,2157.5,"{""type"":""Point"",""coordinates"":[-110.71942227291693,56.623350273924885]}"
3425,0.2502679228782654,91.9767705064898,0.3396293777926837,275.46841618675955,1.7456786915455629,840.0,"{""type"":""Point"",""coordinates"":[-115.63471717617004,54.39806982918899]}"
3428,0.20359168946743011,91.9426480973743,0.22115307219262695,274.06231230156646,1.7924915100415644,7922.0,"{""type"":""Point"",""coordinates"":[-110.36811963213792,58.10835312591699]}"
3433,0.1643560826778412,91.57198266096154,0.6011156514419933,274.87965883324557,1.7699381078097363,2047.0,"{""type"":""Point"",""coordinates"":[-119.94466753351588,57.994563031839576]}"
3436,0.1784617006778717,91.55858178166953,0.3977243171003177,274.6326356933247,1.536068702880661,376.0,"{""type"":""Point"",""coordinates"":[-119.26186323382926,58.69591943882403]}"
3440,0.23631452023983002,91.46612656214057,0.42295246301493333,276.7074956748974,2.146022170606294,1316.0,"{""type"":""Point"",""coordinates"":[-117.22120246153574,55.237829670248466]}"
3446,0.25170382857322693,91.70367980830719,0.5566863952640473,274.79639203728516,1.628343896449667,169.0,"{""type"":""Point"",""coordinates"":[-114.8466217801105,57.5601861141544]}"
3449,0.1976347714662552,91.66344108338083,0.27056240180141433,274.32206868735045,1.6794088447841198,909.0,"{""type"":""Point"",""coordinates"":[-110.64206794040922,57.72812624360192]}"
3458,0.19673527777194977,92.28917210840495,0.6087494221593941,273.19268859331356,1.7898746311323745,1078.0,"{""type"":""Point"",""coordinates"":[-113.12165491930895,57.916619160220264]}"
3466,0.08335942029953003,93.06971307358216,0.22212715881302642,272.7364582104951,2.3407121389830774,636.0,"{""type"":""Point"",""coordinates"":[-110.61187589433874,59.18481743682182]}"
